id,url,display_url,content_type,engagement_score_view,followers,likes,num_comments,product_type,profile_image_link,video_view_count,videos,tags,has_a_person,vape_present,is_vaping,tone,img_mentions_brands,text_mentions_brands,Health_ad,target_demographic,location_type,emotion_displayed,type_of_content,stance,are_there_children,post_style,people_skin_color,people_gender,people_age_group,people_physical_attributes,people_hair_color,people_common_appearances,depiction_style,is_vape_related,sensitive_content_bool
268,https://www.instagram.com/p/CTIC3_IMRJr/,https://www.instagram.com/p/CTIC3_IMRJr/media/?size=l,Image,0,1007,35,1,,https://scontent-bog2-1.cdninstagram.com/v/t51.2885-19/297523723_768663407660525_8407646007156397532_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-bog2-1.cdninstagram.com&_nc_cat=105&_nc_ohc=2BTo3EMGoUUQ7kNvgFlaUYJ&_nc_gid=d299f976f0a74241b5264d689ab24bbb&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYBZ96iImXyCwTuI7GW2K0IQ3OR_2frXKf8v6YDBy-yYMA&oe=67303360&_nc_sid=4f4799,0,[],"['urban setting', 'young adult', 'outdoor', 'quit smoking', 'health']",1,0,0,Positive,0,0,1,"['young adults', 'general audience']",Outdoor,happiness,Health Promotion,Anti-Vaping,0,Informational Promotion,['medium'],['Female'],['Adult'],['average'],['black'],['casual'],Neutral,1,0
1137,https://www.instagram.com/p/CMua5yaLNdy/,https://www.instagram.com/p/CMua5yaLNdy/media/?size=l,Image,0,406,12,1,,https://instagram.fcmn3-2.fna.fbcdn.net/v/t51.2885-19/40204114_2079726732291013_6506051545568641024_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fcmn3-2.fna.fbcdn.net&_nc_cat=101&_nc_ohc=X1qcqtWXad4Q7kNvgH49WEL&_nc_gid=c6acb4fef39c4d20b84f65d02b2c672a&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYBEWQk050mPbuawQXFI1wNPdTWY-iqKuJNBebc90aq56Q&oe=67302585&_nc_sid=4f4799,0,[],"['vaping', 'flavored tobacco', 'youth', 'anti-vaping', 'candy', 'advertisement']",0,1,0,Negative,0,0,1,"['teenagers', 'young adults']",Indoor,,Advertisement,Anti-Vaping,0,Informational Promotion,[],[],[],[],[],[],,1,1
1957,https://www.instagram.com/p/Co1iOd0P_vF/,https://www.instagram.com/p/Co1iOd0P_vF/media/?size=l,Image,0,150300,1559,63,,https://instagram.fjed2-2.fna.fbcdn.net/v/t51.2885-19/38818432_2148598262130663_4759147600207151104_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fjed2-2.fna.fbcdn.net&_nc_cat=1&_nc_ohc=YW448rmcmosQ7kNvgHkk675&_nc_gid=6fc0fb60b5834ee390aad3b9c231deac&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYAjgAKrWyaxvyp8RV7meKsCYuRFMj7JZqDkhT_DIyehdw&oe=673035F7&_nc_sid=4f4799,0,[],"['vaping', 'warning', 'health', 'nicotine', 'toxic', 'Australia']",0,1,0,Negative,0,0,1,['general audience'],Public,,Health Warning,Anti-Vaping,0,Informational,[],[],[],[],[],[],,1,0
1599,https://www.instagram.com/p/DA15FQgsajw/,https://www.instagram.com/p/DA15FQgsajw/media/?size=l,Carousel,0,1007,12,0,,https://instagram.fmch2-1.fna.fbcdn.net/v/t51.2885-19/297523723_768663407660525_8407646007156397532_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fmch2-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=2BTo3EMGoUUQ7kNvgELcisH&_nc_gid=a260e5ec52674cbf82c6a39054ed962b&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYAV6XdAJjC3r5ShYiVm0XzYE4JqU5p6TLNDpJ7cJvgElQ&oe=67303360&_nc_sid=4f4799,0,[],"['urban setting', 'casual', 'outdoor', 'quitting nicotine']",1,0,0,Positive,0,0,1,"['young adults', 'general audience']",Outdoor,,Health Promotion,Anti-Vaping,0,Informational,"['light', 'medium']",['Female'],['Adult'],['average'],"['black', 'other']",['casual'],Neutral,1,0
1177,https://www.instagram.com/p/B-8g41IHrDj/,https://www.instagram.com/p/B-8g41IHrDj/media/?size=l,Image,0,336,9,1,,https://instagram.fala4-1.fna.fbcdn.net/v/t51.2885-19/285295023_330599822537945_2347286507309231708_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fala4-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=cHl4dHDGIuEQ7kNvgFQMI4q&_nc_gid=1345267e53014125849c909a26cf55ef&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYCtUlGsUmkKjAGTcZ4kAR8O3xWIn2-2zA1mTROCCHaXQA&oe=67304830&_nc_sid=4f4799,0,[],"['quit smoking', 'health', 'COVID-19', 'infographic', 'lungs', 'public health']",0,0,0,Positive,0,0,1,['general audience'],Public,,Health Campaign,Anti-Vaping,0,Informational,[],[],[],[],[],[],,1,0
1866,https://www.instagram.com/p/DAA7ju_sXgY/,https://www.instagram.com/p/DAA7ju_sXgY/media/?size=l,Image,0,316,3,0,,https://instagram.fisb6-2.fna.fbcdn.net/v/t51.2885-19/262202847_278279200908584_762611044117887470_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fisb6-2.fna.fbcdn.net&_nc_cat=108&_nc_ohc=7Bus2rxcsVUQ7kNvgEu1w_Y&_nc_gid=4572c3bc8d0b4419bd27bdf9e2f5f59f&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYBSsFx0idRNv-v079iAXQShe95Itz3b6DE7XpFmH8VyFA&oe=67301D83&_nc_sid=4f4799,0,[],"['essential oils', 'quit smoking', 'health', 'product', 'hand', 'bottle']",1,0,0,Positive,1,1,1,"['adults', 'general audience']",Indoor,,Product Advertisement,Anti-Vaping,0,Promotion,['light'],['Other'],['Adult'],['average'],[],['casual'],Neutral,1,0
1477,https://www.instagram.com/p/C-I9K37Koum/,https://www.instagram.com/p/C-I9K37Koum/media/?size=l,Image,0,563,12,0,,https://instagram.fbeg2-1.fna.fbcdn.net/v/t51.2885-19/458971799_537907202011412_337778670967157449_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fbeg2-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=SHxz1wGjGcwQ7kNvgEdjDm2&_nc_gid=7dbfb1af5b534273bfbe6c022d85e9e7&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYDwsdi6dirZj4cacc7bW2kYO-vR4pkOUYYds8rIrm41ow&oe=673024C6&_nc_sid=4f4799,0,[],"['outdoor', 'adult', 'casual']",1,0,0,Neutral,0,0,1,['adults'],Outdoor,relaxed,Advertisement,Anti-Vaping,0,Informational Promotion,['medium'],['Male'],['Adult'],['average'],['grey'],['casual'],Neutral,1,0
1996,https://www.instagram.com/p/CasPTrYNDIQ/,https://www.instagram.com/p/CasPTrYNDIQ/media/?size=l,Image,0,803,1,0,,https://scontent-nrt1-1.cdninstagram.com/v/t51.2885-19/430961165_677534574353034_7960973745512813774_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-nrt1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=i2h2CbNlLnwQ7kNvgHF7ZBF&_nc_gid=91a9d83890fb47e08d602b8a8889094c&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYAUDi_q4ww4MnFI_bZr-sS0ItFFUP1y6zrPYLJ9LaOBqg&oe=67303618&_nc_sid=4f4799,0,[],"['outdoor', 'young adult', 'casual', 'community support']",1,0,0,Positive,1,0,1,"['young adults', 'general audience']",Outdoor,happiness,Health Advertisement,Anti-Vaping,0,Informational Promotion,['medium'],['Male'],['Adult'],['average'],['black'],['casual'],Neutral,1,0
1295,https://www.instagram.com/p/CrhSyk-syYb/,https://www.instagram.com/p/CrhSyk-syYb/media/?size=l,Image,0,156,2,0,,https://instagram.frer1-1.fna.fbcdn.net/v/t51.2885-19/324223075_124443803846077_7342489307499105328_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.frer1-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=V90dpPIeI64Q7kNvgGtBf3D&_nc_gid=84cee403062047e59ad0ed1d06fcd7b0&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYCkGg34NJTNIaeno8Y-wfoRW82KOhKPdZZqpJt2gKR_Ig&oe=6730420B&_nc_sid=4f4799,0,[],"['vaping', 'health warning', 'infographic', 'harmful substances']",0,1,0,Negative,0,0,1,"['general audience', 'youth']",Public,,Health Warning,Anti-Vaping,0,Informational,[],[],[],[],[],[],,1,0
197,https://www.instagram.com/p/CMxjqYRH_s-/,https://www.instagram.com/p/CMxjqYRH_s-/media/?size=l,Image,0,3488,70,9,,https://instagram.fura1-1.fna.fbcdn.net/v/t51.2885-19/37243038_604493140075139_7066522761694281728_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fura1-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=OsrjE3H_tNUQ7kNvgFO2PsF&_nc_gid=b97f09da547043069ddf4dfcf1549fbf&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYBK12CHSU3ynrK0WJRaUHd-35UhNeCwR1NIJK39q9Q9Bg&oe=67301228&_nc_sid=4f4799,0,[],"['vaping', 'van', 'casual', 'indoor']",1,1,1,Negative,0,0,0,"['young adults', 'adults']",Private,,Personal Reflection,Anti-Vaping,0,Personal Reflection,['light'],['Male'],['Adult'],['average'],['black'],['casual'],Neutral,1,0
1050,https://www.instagram.com/p/COQNcGKra6T/,https://www.instagram.com/p/COQNcGKra6T/media/?size=l,Image,0,10,0,0,,https://instagram.fmnl41-1.fna.fbcdn.net/v/t51.2885-19/122610080_375054943647363_7464556166492710274_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fmnl41-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=nGxKwJc1H9cQ7kNvgE9zZtV&_nc_gid=5a70a6bf2b42458ea1939e0b844e9c7a&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYBFXsjYijHiEc_CoTg0VRk5m02qblUaepF9kii0VGswAQ&oe=67302A24&_nc_sid=4f4799,0,[],"['vaping', 'health warning', 'infographic', 'anti-vaping', 'educational']",1,0,0,Negative,0,0,1,['general audience'],Public,,Informational Graphic,Anti-Vaping,0,Informational,[],[],[],[],[],[],Neutral,1,0
1253,https://www.instagram.com/p/Ba9nR4vHS9y/,https://www.instagram.com/p/Ba9nR4vHS9y/media/?size=l,Video,0,4887,7,0,feed,https://instagram.fdet1-2.fna.fbcdn.net/v/t51.2885-19/70784897_2415828305404040_3462659078495404032_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fdet1-2.fna.fbcdn.net&_nc_cat=108&_nc_ohc=IKCx83CG8f8Q7kNvgE6Y_XH&_nc_gid=d92f02d499a5476291a92e3f3773804d&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYBFhAhuu8WcxIekJ2qkhg5gLqnXYG8Mkrmu6p5m2cx8cA&oe=673028DD&_nc_sid=4f4799,0,['https://instagram.fdet1-2.fna.fbcdn.net/o1/v/t16/f1/m84/744838B032D23AFE0C87DC6844D143A9_video_dashinit.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uZmVlZC5jMi43MjAuYmFzZWxpbmUifQ&_nc_cat=105&vs=855269089320851_1621553012&_nc_vs=HBksFQIYTGlnX2JhY2tmaWxsX3RpbWVsaW5lX3ZvZC83NDQ4MzhCMDMyRDIzQUZFMEM4N0RDNjg0NEQxNDNBOV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dGWnpGaGVELWRiYVJ0VUFBTDZONzZ3alJNa2FicGt3QUFBRhUCAsgBACgAGAAbABUAACayiOKh58GHARUCKAJDMywXQCgAAAAAAAAYEmRhc2hfYmFzZWxpbmVfMV92MREAdeoHAA%3D%3D&_nc_rid=d92f095f22&ccb=9-4&oh=00_AYC7VB2zh5hmb-uA6_8vcOSwXhtJBrwjxfNxVPCFSWXaAA&oe=672C52A5&_nc_sid=4f4799'],"['vaping', 'anti-vaping', 'health', 'awareness', 'campaign']",1,0,0,Negative,0,0,1,['general audience'],Public,neutral,Health Campaign,Anti-Vaping,0,Informational Campaign,['light'],['Female'],['Adult'],['average'],['black'],['casual'],Neutral,1,0
842,https://www.instagram.com/p/B_3PblGhc0Z/,https://www.instagram.com/p/B_3PblGhc0Z/media/?size=l,Image,0,13,2,0,,https://instagram.ffor23-1.fna.fbcdn.net/v/t51.2885-19/94458612_684311662302333_5470751336725217280_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.ffor23-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=B6-rTrhXodUQ7kNvgGdfieo&_nc_gid=f7755baf0b524b8eac4222153c7209c4&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYClGLj4Y8A78bFSrMlug0KffTS0sXqmWQ2uthQBNjzCLA&oe=67301575&_nc_sid=4f4799,0,[],"['outdoor', 'sunset', 'swing', 'serene', 'brand']",1,0,0,Positive,1,0,0,"['young adults', 'general audience']",Outdoor,happiness,Advertisement,Neutral,0,Promotion,[],[],[],[],[],[],Neutral,1,0
1333,https://www.instagram.com/p/CoM5GO4scsA/,https://www.instagram.com/p/CoM5GO4scsA/media/?size=l,Image,0,428,3,0,,https://instagram.famm7-1.fna.fbcdn.net/v/t51.2885-19/14280320_1681845012139177_611050775_a.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.famm7-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=wj6wcgYv8bgQ7kNvgGZQJf_&_nc_gid=32d088a7a9e347729cf58e5b599562e2&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYCi3_Ie5uHePHwdrMjfx9ywONDBtbvjW91Zj25AmydUTw&oe=673029F4&_nc_sid=4f4799,0,[],"['vaping', 'health warning', 'lead', 'tin', 'lungs', 'harmful effects']",0,1,0,Negative,0,0,1,['general audience'],Public,,Health Warning,Anti-Vaping,0,Informational,[],[],[],[],[],[],,1,0
313,https://www.instagram.com/p/B_pu71ZAyrG/,https://www.instagram.com/p/B_pu71ZAyrG/media/?size=l,Image,0,359,2,0,,https://instagram.fkhi2-2.fna.fbcdn.net/v/t51.2885-19/47583737_511491549343577_1593251614901141504_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fkhi2-2.fna.fbcdn.net&_nc_cat=105&_nc_ohc=s69eotwnyoAQ7kNvgGAOHSd&_nc_gid=768d6022874f46cd8398adcf032e3587&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYB--Gi6qiP3xhg1l_Der8aGNdtBxpFjhcsEbhuLmqCFvA&oe=67304865&_nc_sid=4f4799,0,[],"['vaping', 'health warning', 'orthodontic treatment', 'text-based']",0,0,0,Negative,0,0,1,['general audience'],Public,,Health Warning,Anti-Vaping,0,Informational,[],[],[],[],[],[],,1,0
336,https://www.instagram.com/p/CsrTjutrS0z/,https://www.instagram.com/p/CsrTjutrS0z/media/?size=l,Image,0,79,1,0,,https://instagram.fcgh4-1.fna.fbcdn.net/v/t51.2885-19/375098430_290649390263808_5615247955588225998_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fcgh4-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=AUC7NBvkcA4Q7kNvgELy45y&_nc_gid=9fa5bb1fce494847b3782806799618db&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYA3flILpGPNjMBmaZa6AczI3YJYe64cK6I0i42MkjSFdQ&oe=67303BC4&_nc_sid=4f4799,0,[],"['vaping', 'health message', 'anti-vaping', 'text-based', 'colorful']",0,0,0,Negative,1,0,1,"['teenagers', 'young adults']",Public,,Advertisement,Anti-Vaping,0,Informational Promotion,[],[],[],[],[],[],,1,0
216,https://www.instagram.com/p/B74LT6XhUaZ/,https://www.instagram.com/p/B74LT6XhUaZ/media/?size=l,Reel,780,54097,51,0,feed,https://instagram.famm6-1.fna.fbcdn.net/v/t51.2885-19/431474743_1136175094000670_3971416665920579203_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.famm6-1.fna.fbcdn.net&_nc_cat=1&_nc_ohc=sCcJ-xi8y7YQ7kNvgHLsOok&_nc_gid=da5e34e91d474656aaa9e771b923bf53&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYAfkD6zI9csR3axUYECkpSuTZTAsmWVoO1Lj2QoUK2s_A&oe=6730219C&_nc_sid=4f4799,780,['https://instagram.famm6-1.fna.fbcdn.net/o1/v/t16/f1/m84/5245913D844EEAE334397D5CE86B74A8_video_dashinit.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uZmVlZC5jMi45NjAuYmFzZWxpbmUifQ&_nc_cat=111&vs=251212297451801_2270214317&_nc_vs=HBksFQIYTGlnX2JhY2tmaWxsX3RpbWVsaW5lX3ZvZC81MjQ1OTEzRDg0NEVFQUUzMzQzOTdENUNFODZCNzRBOF92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dBNFdEaGRpbmRLSDVDd0JBTjl3NndubmI3bFVicGt3QUFBRhUCAsgBACgAGAAbABUAACbK5ZHkz%2FXwPxUCKAJDMywXQD4IcrAgxJwYEmRhc2hfYmFzZWxpbmVfMV92MREAdeoHAA%3D%3D&_nc_rid=da5e34b677&ccb=9-4&oh=00_AYBoqmzHuWMrjrOGDo-V5-wgWjeRP4Kicqpcjg-yx0WH6Q&oe=672C314F&_nc_sid=4f4799'],"['document', 'text', 'anti-tobacco', 'Truth Initiative']",0,0,0,Negative,1,0,1,['general audience'],Public,,Informational Video,Anti-Vaping,0,"Informational, Announcement",[],[],[],[],[],[],,1,1
1618,https://www.instagram.com/p/C7cVCQMM4jE/,https://www.instagram.com/p/C7cVCQMM4jE/media/?size=l,Image,0,563,1,1,,https://instagram.fuio35-1.fna.fbcdn.net/v/t51.2885-19/458971799_537907202011412_337778670967157449_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fuio35-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=SHxz1wGjGcwQ7kNvgHoai0D&_nc_gid=d2ba9f5aeb4b42339d57479f81eded51&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYAol-_A0ZEHuuUBHAR5DazwMD9FQrZBlQw8Vhj509HzRg&oe=673024C6&_nc_sid=4f4799,0,[],"['testimonial', 'hypnotherapy', 'quit vaping', 'health', 'personal story']",0,0,0,Positive,1,1,1,"['young adults', 'adults']",Indoor,,Testimonial Advertisement,Anti-Vaping,0,Informational Promotion,[],[],[],[],[],[],,1,0
604,https://www.instagram.com/p/CpBjUYXpzon/,https://www.instagram.com/p/CpBjUYXpzon/media/?size=l,Carousel,0,4501,7,0,,https://instagram.fala6-1.fna.fbcdn.net/v/t51.2885-19/181595474_489486635532150_3159115694510071151_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fala6-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=DprXirOD-XUQ7kNvgGxKueH&_nc_gid=f9754cdb72a5432e823d418f1d4bb64d&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYDjhwtOWp7wQE8ZF5xez-Q49dZTvbloas0urMmCp5oJJw&oe=67301E93&_nc_sid=4f4799,0,[],"['smoking', 'health', 'cigarettes', 'e-cigarettes', 'stop smoking', 'health benefits']",1,0,0,Positive,0,0,1,['general audience'],Neutral,,Health Promotion,Anti-Vaping,0,Informational,[],[],[],[],[],[],Neutral,1,0
851,https://www.instagram.com/p/C6yqMRvuiZZ/,https://www.instagram.com/p/C6yqMRvuiZZ/media/?size=l,Image,0,984,12,1,,https://instagram.fadj1-1.fna.fbcdn.net/v/t51.2885-19/279395820_1826255930911912_3119776674141623577_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fadj1-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=PLl6MUXMMb8Q7kNvgGl7OwQ&_nc_gid=889227e8fbc04948a32b565febfdfc95&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYD-Pt8rjhEUUtMVgdXkarAIxg6yWCzlXG-wrSCVgEJMTw&oe=6730345C&_nc_sid=4f4799,0,[],"['health', 'lungs', 'awareness', 'support']",0,0,0,Positive,0,0,1,['general audience'],Public,,Health Campaign,Anti-Vaping,0,Informational Announcement,[],[],[],[],[],[],,1,0
543,https://www.instagram.com/p/CBQYfsKgkZC/,https://www.instagram.com/p/CBQYfsKgkZC/media/?size=l,Image,0,395,10,0,,https://instagram.fdkr5-1.fna.fbcdn.net/v/t51.2885-19/76908128_732213420522298_8956170701052575744_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fdkr5-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=Q41Ccwh90QoQ7kNvgGg9ksj&_nc_gid=b6227776c20341fc8eba598c720947b7&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYAAo81Ovh_rU5Ew2JG_iCgdtyoBwiT6Z1CE0Kv-nVDz9Q&oe=673047E5&_nc_sid=4f4799,0,[],"['informational', 'smoke-free', 'health', 'casino', 'public health']",0,0,0,Positive,1,1,1,"['general audience', 'adults']",Public,,Informational Graphic,Anti-Vaping,0,Informational Promotion,[],[],[],[],[],[],,1,0
1280,https://www.instagram.com/p/C8fBVK-N159/,https://www.instagram.com/p/C8fBVK-N159/media/?size=l,Image,0,26,5,1,,https://instagram.fbkk23-1.fna.fbcdn.net/v/t51.2885-19/448229264_462399886391549_1301773839243650626_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fbkk23-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=lj9d3G38DggQ7kNvgGa0cAq&_nc_gid=95a703948b914287a9020536d6a73178&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYBrV0HTmbXLseSHXiVbKNHtj_qlgHHuaLKGwUYq1XBfSg&oe=67302109&_nc_sid=4f4799,0,[],"['illustration', 'cigarette', 'anti-smoking', 'book cover']",1,0,0,Negative,0,0,1,['general audience'],Public,,Advertisement,Anti-Vaping,0,Promotion,[],[],[],[],['blonde'],['casual'],Neutral,1,0
2029,https://www.instagram.com/p/C5agoMsB5uC/,https://www.instagram.com/p/C5agoMsB5uC/media/?size=l,Image,0,77,1,0,,https://instagram.fcia2-2.fna.fbcdn.net/v/t51.2885-19/13740975_533593943496440_1751471738_a.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fcia2-2.fna.fbcdn.net&_nc_cat=108&_nc_ohc=JV2gf4a_GyIQ7kNvgFtSKPv&_nc_gid=c8e7f9b1e5e54d6d82eafee989c3fb49&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYBiX19KT2PVexkBRGLQNHWxkur-TWkL8oGp8kiOgcSEWg&oe=67303298&_nc_sid=4f4799,0,[],"['vaping', 'smoking', 'quit', 'health', 'therapy', 'cigarette', 'vape device']",1,1,1,Neutral,0,0,1,"['adults', 'smokers']",Public,,Health Advertisement,Anti-Vaping,0,Informational Promotion,['light'],['Male'],['Adult'],['average'],['other'],['casual'],Neutral,1,0
1639,https://www.instagram.com/p/CnkbVwUOfqL/,https://www.instagram.com/p/CnkbVwUOfqL/media/?size=l,Image,0,683,0,0,,https://instagram.fese1-1.fna.fbcdn.net/v/t51.2885-19/461779461_782870677194145_7446125831998166507_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fese1-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=Rf46P9T8wwUQ7kNvgEFRN1I&_nc_gid=de91787218b547cf918d2d6b3856ad98&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYAcL7RaFB0EudObUsPbf722eoS3evDJuxw481P7xp-jKQ&oe=673021AF&_nc_sid=4f4799,0,[],"['smoking', 'quitting', 'thoughtful', 'indoor']",1,0,0,Neutral,0,0,1,"['adults', 'general audience']",Indoor,thoughtful,Informational Video,Anti-Vaping,0,Informational,['light'],['Male'],['Adult'],['average'],['black'],['casual'],Neutral,1,0
1339,https://www.instagram.com/p/C9rwbI-MMsY/,https://www.instagram.com/p/C9rwbI-MMsY/media/?size=l,Image,0,540,1,0,,https://instagram.ftlv25-1.fna.fbcdn.net/v/t51.2885-19/239374974_235978171618408_7257995923910269048_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.ftlv25-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=J8XbUVYDdMUQ7kNvgFZfPNw&_nc_gid=a66e0651c54a4da8988a236a8707f844&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYAspI4zkiCuvf0ePQzYhPi4q-9GeJj-OcQg3OU6ayW4OA&oe=67301DE7&_nc_sid=4f4799,0,[],"['freedom', 'nature', 'sunset', 'bird', 'hypnotherapy', 'wellness']",0,0,0,Positive,1,0,1,"['adults', 'general audience']",Outdoor,,Advertisement,Anti-Vaping,0,Promotion,[],[],[],[],[],[],,1,0
1207,https://www.instagram.com/p/BxdiRHbBfVu/,https://www.instagram.com/p/BxdiRHbBfVu/media/?size=l,Image,0,2,1,0,,https://instagram.fbhk1-2.fna.fbcdn.net/v/t51.2885-19/58409297_2062787863771149_8184920305563598848_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fbhk1-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=YIUOXyJ8zaEQ7kNvgFsFJXw&_nc_gid=e85bfc736bc642ad88184fcd66edcebf&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYAog_Q4eZtMyMtKGnXAE9c5UfqZJDc0SCsLr_Qy7DExOA&oe=67304581&_nc_sid=4f4799,0,[],"['vaping', 'anti-vaping', 'health warning', 'educational', 'public message']",0,1,0,Negative,1,1,1,"['general audience', 'young adults', 'teenagers']",Public,,Advertisement,Anti-Vaping,0,Informational Promotion,[],[],[],[],[],[],,1,0
2024,https://www.instagram.com/p/CFHzonfHnb2/,https://www.instagram.com/p/CFHzonfHnb2/media/?size=l,Image,0,2640,36,4,,https://instagram.fdkr7-1.fna.fbcdn.net/v/t51.2885-19/90351662_651382282077947_6489360744310636544_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fdkr7-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=kq5FO-KbZDwQ7kNvgEwyJ1V&_nc_gid=43472d52ed184445b9c3d23bc8eb0174&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AYDBs8XnSqSrz6lJM6pE61-bVd8BPfnxHxw1QzzWUpDVHg&oe=67301E66&_nc_sid=4f4799,0,[],"['parenting', 'health', 'family', 'preconception', 'quote']",1,0,0,Positive,0,0,1,"['adults', 'young adults']",Neutral,,Health Advice,Anti-Vaping,1,"Informational, Motivational",[],[],[],[],[],[],Neutral,1,0
